,Month,WeekOfMonth,DayOfWeek,Make,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,PolicyNumber,RepNumber,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,BasePolicy,AgeGroup,VehiclePrice_Cat,Fraud
1364,6,4,5,2,1,2,6,3,1,1,36,0,1,0,3,6154,12,400,1,4,4,3,6,0,0,0,0,4,2,1,1,-1.0,2,0
1377,5,3,3,17,1,2,6,3,0,2,22,0,1,0,0,14261,11,400,2,4,4,0,2,0,0,0,0,0,1,2,1,-1.0,0,0
1382,2,2,5,9,1,7,3,2,0,1,33,0,2,1,2,13011,8,400,3,4,4,3,5,0,0,0,0,0,1,2,2,-1.0,1,0
1385,0,2,0,13,1,6,1,2,0,2,23,1,0,0,1,10649,15,400,1,4,4,3,2,0,0,0,0,0,1,1,0,-1.0,1,0
1387,5,2,5,9,1,6,2,4,1,1,64,0,0,0,5,9941,7,400,1,4,4,0,7,0,0,0,3,0,1,1,0,-1.0,2,0
1393,3,4,5,13,1,7,4,4,0,2,28,0,2,1,1,7794,3,400,3,4,4,3,4,0,0,0,0,0,1,1,2,-1.0,1,0
1394,2,1,1,17,1,7,3,2,0,2,43,0,1,0,2,10218,16,400,4,4,4,3,6,0,0,0,6,0,1,1,1,-1.0,1,0
1401,5,4,4,9,1,6,2,1,0,1,39,1,1,0,1,13099,4,400,1,4,4,3,1,0,0,0,3,0,1,2,1,-1.0,1,0
1406,2,2,6,2,1,5,3,3,1,1,27,0,1,0,2,6355,7,400,4,4,4,0,5,0,0,0,6,0,1,1,1,-1.0,1,0
1422,7,4,6,2,1,7,1,1,1,1,43,1,1,0,2,14724,8,400,3,4,4,3,6,1,0,0,0,0,1,2,1,-1.0,1,0
1424,1,3,5,9,1,5,2,3,1,1,41,1,2,1,3,10037,15,400,4,4,4,3,6,0,0,0,0,0,1,1,2,-1.0,2,0
1431,2,4,5,6,1,7,3,4,1,1,27,0,1,0,1,4793,7,400,3,4,4,0,6,0,0,0,3,0,1,0,1,-1.0,1,0
1435,6,4,3,6,1,7,6,3,0,1,43,0,0,0,1,4536,2,400,2,4,4,3,6,0,0,0,1,0,1,0,0,-1.0,1,0
1444,2,2,1,13,1,7,3,3,0,2,31,1,1,0,1,6501,1,400,3,4,4,0,4,0,0,1,0,0,1,1,1,-1.0,1,0
1445,4,5,3,6,1,2,5,5,1,1,28,1,1,0,1,9714,16,400,2,4,4,0,6,1,0,0,6,0,1,1,1,-1.0,1,0
1447,6,5,5,6,1,5,6,2,0,1,34,1,1,0,1,12862,10,400,4,4,4,3,4,0,0,0,1,0,1,2,1,-1.0,1,0
1454,5,2,6,13,1,2,6,4,1,1,36,1,1,0,1,7548,8,400,3,4,4,0,6,0,1,0,0,0,1,1,1,-1.0,1,0
1474,5,3,6,13,1,5,6,4,1,1,39,0,0,0,1,13341,4,400,4,4,4,0,5,0,0,0,0,0,1,2,0,-1.0,1,0
1480,3,3,6,2,1,6,4,5,1,1,49,1,0,0,2,10820,5,700,4,4,4,3,7,0,0,0,0,0,1,1,0,-1.0,1,0
1492,2,1,0,17,1,2,3,1,0,2,28,1,1,0,0,12517,2,400,4,4,4,0,4,0,0,0,0,4,2,2,1,-1.0,0,0
1504,5,4,0,17,1,1,6,4,0,2,31,0,2,1,1,13022,10,400,2,4,4,5,5,0,0,0,0,0,1,2,2,-1.0,1,0
1520,0,3,6,6,1,5,1,4,1,1,55,0,1,0,5,11468,2,400,1,4,4,3,0,0,0,0,0,0,1,2,1,-1.0,2,0
1531,4,4,5,9,1,6,5,4,1,1,26,1,0,0,1,15329,16,400,1,4,4,1,6,0,0,0,6,0,1,2,0,-1.0,1,0
1537,2,1,0,13,1,2,3,1,0,2,32,0,1,0,1,10067,12,400,3,4,4,5,5,0,0,0,6,0,1,1,1,-1.0,1,0
1538,0,2,2,9,1,1,1,3,0,2,27,0,1,0,1,7480,3,400,4,4,4,3,5,0,0,0,1,0,1,1,1,-1.0,1,0
1545,0,2,1,9,1,7,1,3,0,2,45,0,1,0,2,5197,8,400,2,4,4,3,6,0,0,0,0,0,1,0,1,-1.0,1,0
1558,9,5,6,0,1,6,3,1,0,1,36,0,0,0,1,1107,13,400,4,4,4,0,6,0,0,0,3,0,1,0,0,-1.0,1,0
1564,1,4,6,2,1,7,2,4,1,1,38,0,1,0,2,5900,4,400,2,4,4,1,6,0,0,0,0,0,1,0,1,-1.0,1,1
1573,7,2,5,9,1,5,8,2,0,2,29,0,2,1,1,4193,4,400,1,4,4,5,4,0,0,0,1,0,1,0,2,-1.0,1,0
1585,3,4,4,2,1,1,4,4,1,1,57,0,2,1,2,3919,3,400,2,4,4,5,7,0,0,0,6,0,1,0,2,-1.0,1,0
1594,3,1,0,17,1,2,4,3,0,2,34,0,2,1,0,10731,2,400,2,4,4,5,4,0,0,0,0,0,1,1,2,-1.0,0,0
1596,4,1,1,13,1,7,5,4,0,2,77,0,0,0,0,296,10,400,1,4,4,0,5,0,0,0,0,0,1,0,0,-1.0,0,0
1600,6,2,6,13,1,6,6,1,0,1,45,0,0,0,1,4376,7,400,1,4,4,1,7,0,0,0,1,0,1,0,0,-1.0,1,1
1606,4,1,1,17,1,5,5,1,0,3,37,0,0,0,0,6562,6,400,1,4,4,1,6,0,0,0,0,0,1,1,0,-1.0,0,0
1614,2,3,6,6,1,7,3,3,1,1,51,0,2,1,1,5924,6,400,2,4,4,1,7,0,0,0,0,0,1,0,2,-1.0,1,0
1615,1,2,5,17,1,5,2,3,0,1,53,0,1,0,1,2598,5,400,1,4,4,1,6,0,0,0,0,0,1,0,1,-1.0,1,0
1617,3,4,2,13,1,7,8,1,0,2,32,0,1,0,2,10978,12,400,4,4,4,0,5,0,0,0,6,0,1,1,1,-1.0,1,0
1625,0,3,1,17,1,6,1,3,0,2,29,1,0,0,1,3806,4,400,1,4,4,0,4,0,0,0,3,0,1,0,0,-1.0,1,0
1636,0,3,6,2,1,5,1,3,1,1,54,0,2,1,5,11078,6,400,1,4,4,3,6,0,0,0,6,0,1,1,2,-1.0,2,0
1654,0,3,1,6,1,6,1,3,0,2,24,1,2,1,5,6048,12,400,3,4,4,3,4,0,0,0,0,0,1,0,2,-1.0,2,0
1660,2,3,2,2,1,2,3,3,0,1,46,1,0,0,5,2962,2,400,1,4,4,3,6,0,0,0,6,4,2,0,0,-1.0,2,0
1669,1,3,6,9,1,1,2,3,0,2,35,0,1,0,1,5124,14,400,1,4,4,1,5,0,0,0,0,0,1,0,1,-1.0,1,0
1689,3,4,4,13,1,5,8,1,0,2,72,0,2,1,1,14220,1,400,2,4,4,3,7,0,0,0,0,0,1,2,2,-1.0,1,0
1710,5,3,5,6,1,7,6,4,0,2,31,0,1,0,1,6761,16,400,4,4,4,0,5,0,0,0,0,0,1,1,1,-1.0,1,0
1721,4,5,3,9,1,5,4,1,0,2,53,0,1,0,1,6784,8,500,3,4,4,3,7,0,0,0,0,2,2,1,1,-1.0,1,0
1730,0,3,3,17,1,2,1,3,0,2,31,0,1,0,1,6293,2,400,1,4,4,3,4,0,0,0,3,0,1,1,1,-1.0,1,0
1780,2,3,4,0,1,5,3,3,1,1,50,1,0,0,1,14711,8,400,1,4,4,3,6,0,0,0,0,0,1,2,0,-1.0,1,0
1797,3,3,1,13,1,5,4,3,0,1,31,0,0,0,0,3628,4,400,4,4,4,1,4,0,0,0,0,0,1,0,0,-1.0,0,0
1800,5,4,3,17,1,7,6,4,0,1,37,0,2,1,1,12675,12,400,1,4,4,3,6,0,0,0,6,0,1,2,2,-1.0,1,0
1807,8,1,4,0,1,7,2,4,1,1,39,0,0,0,5,4674,12,400,4,4,4,3,5,0,0,0,0,0,1,0,0,-1.0,2,0
1825,0,2,6,13,1,1,1,4,1,1,43,0,1,0,2,1348,11,400,1,4,4,3,6,0,0,0,3,0,1,0,1,-1.0,1,0
1829,2,4,5,17,1,4,5,1,0,2,20,1,1,0,1,11517,4,400,1,4,4,1,2,0,0,0,1,0,1,2,1,-1.0,1,0
1844,5,3,5,9,1,5,6,3,0,2,31,1,1,0,1,13813,9,400,1,4,4,0,5,0,0,0,0,0,1,2,1,-1.0,1,0
1857,2,1,5,2,1,5,3,2,0,2,26,1,2,1,1,4490,8,400,1,4,4,0,4,0,0,0,3,0,1,0,2,-1.0,1,0
1877,0,4,0,2,1,2,1,4,0,2,31,1,0,0,5,1538,1,400,1,4,4,0,5,0,0,0,0,0,1,0,0,-1.0,2,0
1910,8,4,6,17,1,6,7,2,0,2,42,0,2,1,1,7483,8,400,3,4,4,5,4,0,0,0,1,0,1,1,2,-1.0,1,0
1911,4,3,6,13,1,2,5,4,1,1,35,0,1,0,2,15214,10,400,2,4,4,3,6,0,0,0,6,0,1,2,1,-1.0,1,0
1912,4,2,4,0,1,5,5,3,0,1,44,0,1,0,2,1817,9,400,3,4,4,3,6,0,0,0,6,0,1,0,1,-1.0,1,0
1913,1,3,0,13,1,1,2,3,0,2,40,1,1,0,1,10039,1,400,2,4,4,3,4,0,0,0,3,4,2,1,1,-1.0,1,0
1933,1,2,5,2,1,2,2,3,1,1,42,1,0,0,0,12447,10,400,1,4,4,0,6,0,0,0,3,0,1,2,0,-1.0,0,0
1936,2,3,6,0,1,5,5,1,1,1,47,1,0,0,2,9855,15,400,1,0,4,0,6,0,0,0,0,0,1,1,0,-1.0,1,0
1941,5,4,4,6,1,1,6,4,1,1,47,1,2,1,1,11948,7,400,3,4,4,0,7,0,0,0,6,0,1,2,2,-1.0,1,0
1951,3,2,6,2,1,2,4,2,1,1,27,0,2,1,2,9976,15,400,2,4,4,5,6,0,0,0,0,4,2,1,2,-1.0,1,0
1953,2,2,4,2,1,5,3,2,1,1,38,0,2,1,3,13918,2,400,2,4,4,3,7,0,0,0,0,0,1,2,2,-1.0,2,0
1954,2,4,6,9,1,5,3,4,1,1,46,0,2,1,1,10481,7,400,4,4,4,5,7,0,0,0,3,0,1,1,2,-1.0,1,0
1977,4,2,4,13,1,5,5,2,0,2,69,0,2,1,0,11831,11,400,2,4,4,1,6,0,0,0,6,1,1,2,2,-1.0,0,0
1986,1,1,1,13,1,2,2,5,0,1,28,0,2,1,1,6458,12,400,1,4,4,3,5,0,0,0,0,0,1,1,2,-1.0,1,0
1987,2,4,4,0,1,5,3,5,1,1,36,0,1,0,5,4122,13,400,2,4,4,3,6,0,0,0,1,0,1,0,1,-1.0,2,0
1995,6,5,0,17,1,2,6,1,0,2,23,0,1,0,0,6099,2,400,1,4,4,0,4,0,0,0,0,0,1,0,1,-1.0,0,0
2007,3,2,5,6,1,7,4,3,1,1,58,1,0,0,2,9931,7,400,2,4,4,3,6,0,0,0,0,0,1,1,0,-1.0,1,0
2008,0,1,6,17,1,7,1,1,0,2,25,0,1,0,5,3509,5,400,3,4,4,3,4,0,0,0,0,0,1,0,1,-1.0,2,0
2022,4,2,6,2,1,2,5,3,1,1,32,0,0,0,1,9247,2,400,3,4,4,0,5,0,0,0,0,0,1,1,0,-1.0,1,1
2024,4,3,6,2,1,7,5,3,0,1,47,0,2,1,5,8727,10,400,1,4,4,5,6,0,0,0,6,0,1,1,2,-1.0,2,0
2029,0,4,6,9,1,1,9,1,0,2,38,1,0,0,1,12324,15,400,3,4,4,1,4,0,0,0,0,0,1,2,0,-1.0,1,0
2037,5,3,0,13,1,5,6,4,0,1,50,0,2,1,2,13456,2,400,4,4,4,1,6,0,0,0,0,0,1,2,2,-1.0,1,0
2048,3,2,5,13,1,5,4,2,0,0,27,0,2,1,5,8499,10,400,2,4,4,1,6,0,0,0,6,0,1,1,2,-1.0,2,0
2050,2,4,2,13,1,6,5,1,0,1,63,0,1,0,1,12064,16,400,3,4,4,0,7,0,0,0,1,0,1,2,1,-1.0,1,0
2055,0,1,6,0,1,5,1,4,1,1,62,0,6,2,5,13707,15,400,2,4,4,3,7,0,0,0,0,0,1,2,0,-1.0,2,0
2071,4,4,5,6,1,6,5,4,0,3,51,1,0,0,1,8432,6,400,3,4,4,3,5,0,0,0,0,0,1,1,0,-1.0,1,0
2074,4,3,2,9,1,2,5,3,0,2,25,0,2,1,1,242,1,400,3,4,4,3,3,0,0,0,1,0,1,0,2,-1.0,1,0
2081,6,4,1,13,1,2,6,1,0,2,43,0,1,0,1,9625,8,400,3,4,4,3,6,0,0,0,3,0,1,1,1,-1.0,1,0
2088,0,1,6,2,1,5,1,2,1,1,50,0,1,0,1,1300,5,400,2,4,4,1,6,0,0,0,3,0,1,0,1,-1.0,1,0
2090,5,2,3,2,1,2,6,2,0,2,33,0,2,1,1,5482,4,400,2,4,4,0,5,1,0,0,6,4,2,0,2,-1.0,1,0
2096,1,4,5,13,1,1,2,4,0,2,33,1,0,0,1,569,5,400,2,4,4,0,5,0,0,0,1,0,1,0,0,-1.0,1,0
2099,2,5,5,9,1,1,4,3,1,1,31,1,1,0,1,6516,3,400,1,4,4,3,6,0,0,0,1,0,1,1,1,-1.0,1,0
2100,0,4,0,6,1,7,9,1,0,1,32,0,1,0,1,8517,9,400,2,4,4,3,5,0,0,0,0,0,1,1,1,-1.0,1,0
2138,3,2,6,5,1,5,4,3,1,1,51,0,6,2,5,9986,2,400,2,4,4,5,6,0,0,0,0,0,1,1,0,-1.0,2,1
2140,1,3,1,17,1,5,2,3,0,2,28,0,1,0,1,7793,8,400,4,4,4,3,6,0,0,0,3,0,1,1,1,-1.0,1,0
2146,0,2,1,6,1,7,1,2,0,1,45,0,2,1,1,9721,5,400,4,4,4,3,6,0,0,0,6,0,1,1,2,-1.0,1,0
2148,5,1,5,2,1,2,6,3,1,1,45,0,1,0,2,5620,16,400,1,4,4,1,6,0,0,0,6,0,1,0,1,-1.0,1,0
2164,3,2,0,2,1,6,8,2,0,2,29,1,0,0,1,5268,14,400,4,4,4,3,5,0,0,0,0,0,1,0,0,-1.0,1,0
2170,7,4,6,2,1,5,8,4,1,1,55,0,0,0,2,1171,6,400,2,4,4,3,7,0,0,0,0,0,1,0,0,-1.0,1,0
2175,1,1,4,17,1,7,2,2,0,1,45,0,1,0,1,1078,3,400,2,4,4,3,2,0,0,0,3,0,1,0,1,-1.0,1,0
2188,4,2,3,2,1,5,5,2,0,2,27,0,2,1,3,1533,14,400,2,4,4,5,6,0,0,0,6,0,1,0,2,-1.0,2,0
2212,4,2,4,17,1,1,5,3,0,2,51,0,0,0,0,8689,7,400,3,4,4,1,6,0,0,0,0,0,1,1,0,-1.0,0,0
2213,8,4,4,6,1,5,7,1,0,2,29,0,2,1,1,6744,12,400,4,4,4,5,4,0,0,0,1,0,1,1,2,-1.0,1,0
2215,2,1,2,9,1,2,3,3,0,2,32,0,1,0,2,13092,4,400,3,4,4,0,6,0,0,0,1,0,1,2,1,-1.0,1,0
2218,7,4,4,6,1,1,1,1,0,2,23,1,4,1,5,1170,3,400,1,4,4,0,5,0,0,0,0,0,1,0,1,-1.0,2,0
2221,3,4,4,2,1,7,8,1,0,1,44,0,1,0,1,421,2,400,3,4,4,0,7,0,0,0,0,4,2,0,1,-1.0,1,0
2222,4,1,6,17,1,7,4,2,0,2,24,1,1,0,1,5059,6,400,2,4,4,3,3,0,0,0,0,0,1,0,1,-1.0,1,0
2228,3,1,4,13,1,5,4,1,0,1,48,0,2,1,1,6171,10,400,1,4,4,5,7,0,0,0,6,0,1,1,2,-1.0,1,0
2235,2,1,3,6,1,6,3,1,0,1,43,1,0,0,1,1011,16,400,4,4,4,0,6,0,0,0,6,0,1,0,0,-1.0,1,0
2242,5,3,0,17,1,6,6,4,0,1,47,1,1,0,2,5838,2,400,2,4,4,5,7,0,0,0,6,0,1,0,1,-1.0,1,0
2288,2,5,6,6,1,1,8,1,0,1,39,0,0,0,0,11346,3,400,4,4,4,3,5,0,0,0,1,0,1,2,0,-1.0,0,0
2295,4,4,6,6,1,2,4,3,1,1,54,0,2,1,5,7094,11,400,1,4,4,5,0,0,0,0,0,0,3,1,2,-1.0,2,0
2305,0,2,2,13,1,2,1,2,0,1,42,1,0,0,1,11223,10,400,3,4,4,3,5,0,0,0,6,0,1,1,0,-1.0,1,0
2321,4,3,0,13,1,6,5,3,0,1,43,1,1,0,1,6809,9,400,3,4,4,1,7,0,0,0,6,0,1,1,1,-1.0,1,0
2322,2,4,1,0,1,2,5,4,1,1,48,0,0,0,1,14312,2,400,1,4,4,0,6,0,0,0,0,0,1,2,0,-1.0,1,0
2330,1,2,2,9,1,7,2,5,0,2,34,0,1,0,1,9215,6,400,4,4,4,1,5,0,0,0,6,0,1,1,1,-1.0,1,0
2342,4,3,6,2,1,7,5,3,1,1,41,0,2,1,3,7064,15,400,3,4,4,3,6,0,0,0,6,0,1,1,2,-1.0,2,0
2369,4,3,5,2,1,5,5,3,1,1,65,0,6,2,5,6993,4,400,1,4,4,0,7,0,0,0,6,0,1,1,0,-1.0,2,0
2385,0,3,6,6,1,1,1,4,1,1,41,1,1,0,2,8913,7,400,4,4,4,5,6,0,0,0,6,0,1,1,1,-1.0,1,0
2392,0,1,5,9,1,6,1,1,0,2,28,1,1,0,1,8507,13,400,2,4,4,3,5,0,0,0,6,0,1,1,1,-1.0,1,0
2395,6,5,4,9,1,2,6,1,0,1,28,0,2,1,1,6774,15,400,3,4,4,5,5,0,0,0,0,0,1,1,2,-1.0,1,0
2409,9,4,4,17,1,1,3,1,0,2,32,0,2,1,1,1629,7,400,4,4,4,0,5,0,0,0,6,0,1,0,2,-1.0,1,0
2440,4,3,3,6,1,7,5,3,1,1,28,0,0,0,5,12044,4,400,2,4,4,3,0,0,0,0,0,0,1,2,0,-1.0,2,0
2447,1,5,5,9,1,2,12,1,0,1,53,0,2,1,2,7628,13,400,2,4,4,3,6,0,0,0,0,0,1,1,2,-1.0,1,0
2450,7,4,2,9,1,7,1,1,0,2,27,0,2,1,1,10770,3,400,2,2,4,5,5,0,0,0,0,0,1,1,2,-1.0,1,0
2452,2,1,5,9,1,2,3,2,0,1,44,1,1,0,2,14743,16,400,2,4,4,1,5,0,0,0,6,1,2,2,1,-1.0,1,0
2464,2,2,4,13,1,1,3,2,0,2,33,0,2,1,1,12850,5,400,4,4,4,3,5,0,0,0,3,0,1,2,2,-1.0,1,0
2482,2,2,4,9,1,1,3,2,0,2,54,0,2,1,1,15146,14,400,1,4,4,3,6,0,0,0,6,0,1,2,2,-1.0,1,0
2489,3,2,0,13,1,5,4,3,0,2,35,0,2,1,1,1898,8,400,4,4,4,5,5,0,0,0,3,0,1,0,2,-1.0,1,0
2498,3,3,6,13,1,5,4,3,1,1,42,1,0,0,1,1321,4,400,1,4,4,0,6,0,0,0,0,0,1,0,0,-1.0,1,0
2499,1,5,5,6,1,6,2,5,1,1,59,0,1,0,1,9851,7,400,2,4,4,3,6,0,0,0,6,0,1,1,1,-1.0,1,0
2506,6,3,5,0,1,7,7,3,1,1,28,0,0,0,1,5885,16,400,1,4,4,3,6,0,0,0,6,0,1,0,0,-1.0,1,0
2508,1,4,4,3,1,5,2,4,1,1,45,1,1,0,2,11664,3,400,4,4,4,3,6,0,0,0,3,0,1,2,1,-1.0,1,0
2515,1,3,6,2,1,1,2,3,1,1,44,1,2,1,2,12783,6,400,2,4,4,0,6,0,0,1,6,0,1,2,2,-1.0,1,0
2516,2,2,1,6,1,2,3,2,0,1,36,0,2,1,1,14559,1,400,1,4,4,3,6,0,0,0,0,0,1,2,2,-1.0,1,0
2546,4,4,1,0,1,2,5,4,1,1,61,1,6,2,5,1536,5,400,3,4,4,5,7,0,1,0,0,0,1,0,0,-1.0,2,0
2547,4,3,3,5,1,5,5,3,1,1,56,1,1,0,2,12960,3,400,4,4,4,3,7,1,0,0,0,0,1,2,1,-1.0,1,0
2549,2,3,4,2,1,7,3,4,1,1,67,0,1,0,2,8630,10,400,3,4,4,5,7,0,0,0,6,0,1,1,1,-1.0,1,1
2575,0,4,2,9,1,6,1,4,0,2,25,0,1,0,1,6324,2,400,4,4,4,5,4,1,0,0,0,0,1,1,1,-1.0,1,0
2584,3,2,2,13,1,2,4,3,0,1,18,0,0,0,0,8681,10,400,2,4,4,3,2,0,0,0,1,0,1,1,0,-1.0,0,0
2585,3,4,1,6,1,6,4,4,0,1,31,0,1,0,2,9164,12,400,4,4,4,1,5,0,0,0,0,0,1,1,1,-1.0,1,0
2592,6,2,4,9,1,5,2,1,0,1,47,0,0,0,1,9348,5,400,3,4,4,3,6,0,0,0,0,0,1,1,0,-1.0,1,0
2595,9,5,5,2,1,5,3,1,0,1,33,0,0,0,1,4204,8,400,1,4,4,0,6,0,0,0,1,0,1,0,0,-1.0,1,0
2598,1,5,6,6,1,6,12,1,0,2,20,1,4,1,5,15087,1,400,3,4,4,0,4,0,0,0,1,0,1,2,1,-1.0,2,0
2606,7,3,3,17,1,6,1,3,0,1,48,1,0,0,1,12505,5,400,3,4,4,0,6,0,0,0,1,0,1,2,0,-1.0,1,0
2609,7,5,6,2,1,2,1,2,1,1,51,0,2,1,5,2434,15,400,1,4,4,3,7,0,0,0,1,0,1,0,2,-1.0,2,1
2619,4,4,4,9,1,5,8,1,0,1,28,0,4,1,5,10831,6,400,3,4,4,0,5,0,0,0,0,0,1,1,1,-1.0,2,0
2624,2,4,3,6,1,7,5,2,0,1,55,0,2,1,2,13722,15,400,4,4,4,1,7,0,0,1,6,0,1,2,2,-1.0,1,0
2639,0,3,5,9,1,6,1,3,1,1,50,0,2,1,1,12227,5,400,1,4,4,3,6,0,0,0,0,0,1,2,2,-1.0,1,0
2640,3,1,6,0,1,5,4,3,1,1,45,0,2,1,5,1734,14,400,2,4,4,1,7,0,0,0,3,0,1,0,2,-1.0,2,0
2671,5,3,6,13,1,7,6,3,0,1,30,0,2,1,2,10884,7,400,3,4,4,3,5,0,0,0,0,0,1,1,2,-1.0,1,0
2672,1,3,2,13,1,6,2,4,0,1,40,1,2,1,1,14387,14,400,1,4,4,0,4,0,0,0,0,0,1,2,2,-1.0,1,0
2698,2,4,4,2,1,1,3,4,1,1,39,0,2,1,2,9888,14,400,3,4,4,5,7,0,0,0,0,0,1,1,2,-1.0,1,0
2706,2,2,1,2,1,6,3,3,0,1,47,0,0,0,2,9163,13,400,4,4,4,1,5,0,1,0,0,0,1,1,0,-1.0,1,0
2711,0,3,6,6,1,5,1,3,1,1,53,0,2,1,3,2057,8,400,3,3,3,0,7,0,0,0,0,0,1,0,2,-1.0,2,0
2716,1,3,6,13,1,5,2,3,1,1,38,1,6,2,5,12150,6,400,3,4,4,3,7,0,0,0,0,0,1,2,0,-1.0,2,0
2722,2,3,6,13,1,1,5,4,1,1,29,0,0,0,2,8605,15,400,1,4,4,3,5,0,0,0,0,0,1,1,0,-1.0,1,1
2730,1,2,4,13,1,7,2,3,0,2,44,1,1,0,1,2566,14,400,2,4,4,3,5,0,0,0,0,0,1,0,1,-1.0,1,0
2738,4,1,2,13,1,6,5,1,0,2,35,0,2,1,1,1914,1,400,4,4,4,5,5,0,0,0,0,0,1,0,2,-1.0,1,0
2741,2,3,6,5,1,5,3,5,1,1,49,0,6,2,5,11606,14,400,3,4,4,0,7,0,0,0,0,0,1,2,0,-1.0,2,0
2745,3,3,3,2,1,7,4,4,1,1,36,0,0,0,2,3625,14,400,1,4,4,1,7,0,0,0,0,0,1,0,0,-1.0,1,0
2769,4,4,6,9,1,1,4,3,1,1,47,0,0,0,2,10477,4,400,2,4,4,0,7,0,0,0,1,0,1,1,0,-1.0,1,0
2778,2,4,3,13,1,1,5,2,0,3,54,0,2,1,1,10783,7,400,1,4,4,3,6,0,0,0,0,0,1,1,2,-1.0,1,0
2783,3,2,2,2,1,7,4,4,1,1,55,0,2,1,2,7084,2,400,1,4,4,5,7,0,0,0,6,0,1,1,2,-1.0,1,0
2787,2,3,4,6,1,5,3,3,1,1,44,0,2,1,1,6079,6,400,1,4,4,3,6,0,0,0,0,0,1,0,2,-1.0,1,0
2790,2,4,6,13,1,5,3,4,0,2,41,0,2,1,1,14806,14,400,4,4,4,0,6,0,0,0,6,4,2,2,2,-1.0,1,0
2792,1,4,0,13,1,2,2,5,0,1,26,1,1,0,3,1117,7,400,1,4,4,3,5,0,0,1,3,0,1,0,1,-1.0,2,0
2808,1,3,4,9,1,5,2,3,1,1,60,0,1,0,2,6194,2,400,3,4,4,1,7,0,0,0,0,0,1,1,1,-1.0,1,0
2809,3,1,3,9,1,6,4,2,0,1,32,0,2,1,1,14527,9,400,4,4,4,3,6,0,0,0,0,0,1,2,2,-1.0,1,0
2820,3,1,2,0,1,2,4,4,1,1,32,0,6,2,5,7372,10,400,4,4,4,0,5,0,0,0,0,1,2,1,0,-1.0,2,0
2824,4,2,2,17,1,7,5,2,0,1,60,0,0,0,0,292,1,400,1,4,4,3,7,0,0,0,3,0,1,0,0,-1.0,0,0
2832,1,2,6,2,1,7,2,2,1,1,59,0,0,0,2,4933,10,400,1,4,4,3,7,0,0,0,0,0,1,0,0,-1.0,1,0
2837,1,4,0,17,1,2,12,2,0,1,46,0,2,1,1,11796,1,400,1,4,4,5,6,0,0,0,0,0,1,2,2,-1.0,1,0
2838,3,3,4,6,1,1,4,3,1,1,63,0,0,0,1,12133,8,400,2,4,4,0,6,0,0,0,0,0,1,2,0,-1.0,1,0
2841,4,3,0,17,1,1,5,5,0,1,34,1,0,0,2,11839,4,400,4,4,4,0,6,0,0,0,6,0,1,2,0,-1.0,1,0
2844,2,4,6,13,1,1,3,4,1,1,33,0,0,0,5,10920,11,400,4,4,4,1,6,1,0,0,1,0,1,1,0,-1.0,2,0
2846,5,4,5,2,1,6,6,4,1,1,42,0,2,1,2,12861,6,400,4,4,4,1,3,0,0,0,0,0,1,2,2,-1.0,1,0
2847,1,2,5,0,1,1,2,4,1,1,54,0,2,1,5,2817,11,400,1,4,4,1,6,0,0,0,0,0,1,0,2,-1.0,2,0
2854,1,3,4,6,1,1,2,3,1,1,27,0,2,1,1,15064,3,400,1,4,4,1,3,0,0,0,0,0,1,2,2,-1.0,1,0
2892,3,2,0,9,1,2,4,3,0,1,54,0,1,0,2,9076,6,400,3,4,4,0,6,0,0,0,1,0,1,1,1,-1.0,1,0
2908,2,4,4,0,1,5,5,2,1,1,67,1,0,0,2,11597,4,400,4,4,4,1,7,0,0,0,3,0,1,2,0,-1.0,1,0
2935,4,4,1,2,1,7,4,1,0,2,27,0,0,0,5,799,6,400,2,4,4,1,6,0,0,0,1,4,2,0,0,-1.0,2,1
2939,0,3,4,2,1,2,1,4,1,1,63,0,0,0,2,13262,14,400,3,4,4,3,7,0,0,0,0,0,1,2,0,-1.0,1,0
2950,4,3,5,6,1,2,5,4,1,1,41,0,1,0,1,44,5,400,2,4,4,3,6,0,0,0,1,0,1,0,1,-1.0,1,0
2953,5,4,4,2,1,2,2,1,0,2,33,0,1,0,1,12775,8,400,2,4,4,3,6,0,0,0,1,0,1,2,1,-1.0,1,0
2973,5,2,3,17,1,7,2,5,0,2,28,0,2,1,1,378,12,400,4,4,4,3,5,0,0,0,1,0,1,0,2,-1.0,1,0
2997,4,3,4,3,1,1,5,4,1,1,49,0,2,1,5,3458,16,400,2,4,4,3,4,0,0,0,3,0,1,0,2,-1.0,2,0
3000,4,5,2,6,1,2,5,5,0,2,33,1,2,1,1,155,8,400,3,4,4,3,5,0,0,0,0,0,1,0,2,-1.0,1,0
3005,1,2,5,6,1,7,2,2,0,1,39,1,4,1,5,12448,8,400,3,4,4,1,2,0,0,0,0,0,1,2,1,-1.0,2,0
3008,2,4,0,9,1,5,3,5,0,2,42,1,2,1,3,15035,3,400,4,4,4,5,6,1,0,0,3,0,1,2,2,-1.0,2,0
