,Month,WeekOfMonth,DayOfWeek,Make,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,PolicyNumber,RepNumber,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,BasePolicy,AgeGroup,VehiclePrice_Cat,Fraud
965,5,2,6,17,1,7,10,2,1,2,33,0,1,0,2,6497,9,400,2,4,4,3,6,0,0,1,6,0,1,1,1,-1.0,1,0
972,7,4,6,6,1,5,8,5,1,2,25,0,4,1,5,11001,2,400,3,4,4,1,4,0,0,0,0,0,1,1,1,-1.0,2,1
980,5,4,3,13,1,1,12,1,1,2,22,0,0,0,5,8041,7,400,2,4,4,0,4,1,0,0,3,0,1,1,0,-1.0,2,0
981,7,3,2,6,1,7,5,2,1,2,0,0,0,0,5,283,10,400,2,4,4,0,0,0,0,0,0,0,1,0,0,-1.0,2,0
993,10,1,0,0,1,1,11,1,1,2,41,0,2,1,5,1566,1,400,2,4,4,5,6,0,0,0,6,0,1,0,2,-1.0,2,0
1008,7,2,2,13,1,2,8,3,1,2,65,0,2,1,1,2014,14,400,1,4,4,1,7,0,0,0,1,0,1,0,2,-1.0,1,0
1010,8,3,5,9,1,5,9,3,1,2,30,1,2,1,1,6000,14,400,1,4,4,5,5,0,0,0,0,0,1,0,2,-1.0,1,0
1023,9,1,1,17,1,1,10,2,1,2,40,0,0,0,1,4550,16,400,1,4,4,0,7,0,0,0,6,0,1,0,0,-1.0,1,0
1024,11,1,0,2,1,7,11,3,1,1,45,0,1,0,3,5039,10,400,2,4,4,1,6,0,0,0,1,0,1,0,1,-1.0,2,0
1028,11,1,1,13,1,7,12,2,1,2,34,0,1,0,2,14406,4,400,3,4,4,5,4,0,0,0,6,0,1,2,1,-1.0,1,1
1054,5,3,5,5,1,1,12,2,1,1,41,0,0,0,3,13631,15,400,4,4,4,3,7,0,0,0,3,0,1,2,0,-1.0,2,1
1059,6,1,0,6,1,6,7,1,1,1,35,0,2,1,1,11535,8,400,3,4,4,1,6,0,0,0,6,0,1,2,2,-1.0,1,0
1065,10,1,1,9,1,7,11,1,1,1,41,0,1,0,5,6886,12,500,2,4,4,0,6,0,0,0,0,2,1,1,1,-1.0,2,1
1076,6,4,1,17,1,2,7,4,1,2,29,0,2,1,1,12536,14,400,4,4,4,0,2,0,0,0,0,0,1,2,2,-1.0,1,0
1088,10,4,6,13,1,5,11,4,1,2,38,0,2,1,2,3142,15,400,1,4,4,1,6,0,0,0,0,0,1,0,2,-1.0,1,0
1108,11,1,4,13,1,1,11,2,1,2,28,0,2,1,2,12968,16,400,1,4,4,3,5,0,0,0,6,0,1,2,2,-1.0,1,0
1120,8,1,6,6,1,5,9,1,1,1,45,0,2,1,1,15153,2,400,4,4,4,5,6,0,0,0,1,0,1,2,2,-1.0,1,0
1124,6,1,0,5,1,6,7,1,1,1,41,0,2,1,5,2725,11,400,2,4,4,3,6,0,0,1,6,0,1,0,2,-1.0,2,0
1127,11,2,4,13,1,6,12,2,1,2,29,1,2,1,1,13592,16,400,3,4,4,3,6,0,0,0,0,0,1,2,2,-1.0,1,0
1131,5,1,3,5,1,7,6,4,1,1,43,0,0,0,0,4846,16,500,2,4,4,0,7,0,0,0,0,2,1,0,0,-1.0,0,1
1137,9,1,0,13,1,6,10,3,1,2,75,0,6,2,3,14055,1,400,4,4,4,3,7,1,0,0,3,0,1,2,0,-1.0,2,0
1142,10,1,3,6,1,5,11,3,1,1,37,0,2,1,1,1163,7,400,1,4,4,1,6,0,0,0,0,0,1,0,2,-1.0,1,0
1148,7,2,2,9,1,5,8,4,1,2,27,0,2,1,2,2475,13,400,1,4,4,3,5,0,0,0,0,0,1,0,2,-1.0,1,0
1151,11,1,4,6,1,6,12,3,1,1,33,0,2,1,1,9249,12,400,1,4,4,0,6,0,0,0,0,0,1,1,2,-1.0,1,0
1154,5,2,5,9,1,6,6,2,1,2,25,0,2,1,1,12678,7,400,1,4,4,1,4,0,0,0,0,0,1,2,2,-1.0,1,0
1176,7,3,3,2,1,6,9,2,1,1,47,0,1,0,1,14835,16,400,3,4,4,3,6,1,0,0,0,0,1,2,1,-1.0,1,0
1181,11,1,1,6,1,5,12,2,1,1,26,0,0,0,5,11572,12,400,3,4,4,0,0,0,0,0,0,4,2,2,0,-1.0,2,0
1189,10,3,4,6,1,6,11,4,1,2,28,0,1,0,1,15116,11,400,2,4,4,3,2,0,0,0,0,0,1,2,1,-1.0,1,1
1190,1,3,0,2,1,6,12,1,1,2,32,0,1,0,1,11888,1,400,1,4,4,5,5,0,0,0,3,0,1,2,1,-1.0,1,0
1192,7,1,1,6,1,6,8,2,1,2,34,1,1,0,1,10591,6,400,2,4,4,3,5,0,0,0,6,0,1,1,1,-1.0,1,0
1193,8,3,0,17,1,1,7,2,1,2,33,0,1,0,1,12869,3,400,4,4,4,1,5,0,0,0,0,0,1,2,1,-1.0,1,0
1209,7,1,0,13,1,2,8,2,1,2,30,0,2,1,2,5977,11,400,2,4,4,3,6,0,0,0,0,0,1,0,2,-1.0,1,0
1210,6,2,6,9,1,7,7,2,1,2,36,0,2,1,1,10709,7,400,2,4,4,5,7,0,0,0,6,0,1,1,2,-1.0,1,0
1211,11,5,0,9,1,2,11,1,1,2,25,0,1,0,5,208,5,400,4,4,4,3,4,0,0,0,3,0,1,0,1,-1.0,2,0
1223,7,2,1,17,1,6,8,2,1,2,30,0,1,0,1,7698,14,400,1,4,4,1,5,0,0,0,0,0,1,1,1,-1.0,1,0
1224,5,2,3,13,1,1,6,3,1,2,29,1,0,0,2,14845,1,400,4,4,4,5,6,0,0,0,6,0,1,2,0,-1.0,1,0
1225,6,1,3,6,1,2,7,1,1,2,52,1,1,0,1,10814,4,400,4,4,4,3,7,0,0,0,6,0,1,1,1,-1.0,1,0
1227,1,3,0,6,1,7,12,2,1,2,22,1,4,1,5,3386,15,400,4,4,4,3,5,0,0,0,0,0,1,0,1,-1.0,2,0
1231,6,1,1,0,1,1,7,2,1,1,43,0,2,1,3,11569,9,400,4,4,4,5,6,0,0,0,0,0,1,2,2,-1.0,2,0
1233,8,2,4,6,1,1,4,2,1,2,0,0,1,0,5,2127,8,400,4,4,4,1,0,0,0,0,0,0,1,0,1,-1.0,2,0
1235,11,1,5,6,1,1,12,2,1,1,53,0,0,0,1,6185,12,400,4,4,4,1,7,0,0,0,1,0,1,1,0,-1.0,1,1
1237,7,2,2,9,1,7,8,3,1,1,39,0,2,1,5,8439,16,400,2,4,4,5,5,0,0,0,6,0,1,1,2,-1.0,2,0
1250,7,1,6,0,1,6,8,2,1,1,38,0,0,0,2,1683,9,400,2,4,4,3,6,0,0,0,0,0,1,0,0,-1.0,1,1
1252,7,4,0,13,1,7,8,5,1,2,32,0,0,0,1,171,2,400,3,4,4,0,6,0,0,0,6,0,1,0,0,-1.0,1,0
1256,10,1,3,6,1,2,11,1,1,1,39,1,1,0,1,7342,15,400,2,4,4,3,7,0,0,0,0,0,1,1,1,-1.0,1,0
1259,9,2,2,6,1,2,10,3,1,2,24,0,2,1,1,12711,14,400,4,4,4,5,4,0,0,0,3,0,3,2,2,-1.0,1,0
1261,10,2,0,2,1,5,11,3,1,1,53,0,2,1,2,13474,13,400,2,4,4,0,7,0,0,0,0,0,1,2,2,-1.0,1,0
1265,5,2,5,6,1,6,6,2,1,2,31,0,2,1,1,343,4,400,1,4,4,1,4,0,0,0,1,0,1,0,2,-1.0,1,0
1281,8,2,1,13,1,6,9,2,1,2,59,0,0,0,0,7920,6,400,4,4,4,1,7,0,0,0,1,0,1,1,0,-1.0,0,0
1293,9,2,1,17,1,6,10,2,1,2,34,0,1,0,1,3340,16,400,3,4,4,1,5,0,0,0,6,4,2,0,1,-1.0,1,0
1299,11,2,1,13,1,6,12,2,1,2,33,0,0,0,0,7293,7,400,3,4,4,0,4,0,0,0,0,0,1,1,0,-1.0,0,0
1302,8,2,4,6,1,5,9,2,1,2,28,0,4,1,5,11885,6,400,1,4,4,0,6,0,0,0,0,0,1,2,1,-1.0,2,0
1303,10,1,5,13,1,6,11,1,1,2,35,0,2,1,1,15183,12,400,2,4,4,3,5,0,0,0,6,0,1,2,2,-1.0,1,0
1305,10,1,3,9,1,5,11,4,1,1,39,0,1,0,1,1712,9,400,2,4,4,5,6,0,0,0,6,0,1,0,1,-1.0,1,0
1323,9,3,4,17,1,1,10,3,1,2,27,0,1,0,2,4042,13,400,1,4,4,3,3,0,0,0,0,0,1,0,1,-1.0,1,0
1343,3,1,3,9,1,2,4,2,1,2,31,1,1,0,1,2246,10,400,2,4,4,1,6,1,0,0,0,0,1,0,1,-1.0,1,0
1347,10,4,0,9,1,6,11,5,1,2,30,0,1,0,1,9872,15,400,2,4,4,0,6,0,0,0,0,0,1,1,1,-1.0,1,0
1355,3,1,1,13,1,2,4,1,1,2,40,0,1,0,1,1062,12,400,4,4,4,3,5,0,0,0,0,0,1,0,1,-1.0,1,0
1357,7,3,2,6,1,2,8,4,1,2,35,0,0,0,1,6419,8,400,4,4,4,3,5,0,0,0,0,0,1,1,0,-1.0,1,0
1358,8,1,1,13,1,6,9,1,1,2,31,0,1,0,2,4083,1,400,1,4,4,3,6,0,0,0,6,0,1,0,1,-1.0,1,0
1370,8,1,6,13,1,7,9,2,1,2,22,1,1,0,1,477,5,400,3,4,4,3,4,0,0,0,0,0,1,0,1,-1.0,1,0
1371,9,4,6,17,1,5,10,4,1,2,40,0,0,0,5,1008,14,400,3,4,4,1,6,0,0,0,0,0,1,0,0,-1.0,2,0
1389,6,4,5,13,1,6,7,4,1,2,35,0,2,1,2,10107,7,700,1,4,4,1,6,0,0,0,0,0,1,1,2,-1.0,1,0
1402,6,2,1,18,1,2,7,2,1,2,31,0,2,1,3,10986,2,400,1,4,4,5,6,0,0,0,0,0,1,1,2,-1.0,2,0
1403,9,2,4,13,1,1,10,3,1,2,28,1,2,1,1,4304,15,400,3,4,4,3,4,0,0,0,0,0,1,0,2,-1.0,1,0
1409,8,2,0,9,1,6,9,3,1,2,34,0,1,0,2,4876,2,400,1,4,4,5,5,0,0,0,0,0,1,0,1,-1.0,1,0
1420,10,3,2,9,1,5,10,2,1,1,41,0,2,1,2,3393,12,400,3,4,4,5,6,0,0,0,3,0,1,0,2,-1.0,1,0
1429,7,3,3,0,1,6,8,4,1,1,49,0,1,0,1,2452,4,400,2,4,4,0,6,0,0,0,0,0,1,0,1,-1.0,1,0
1432,6,2,0,6,1,6,7,3,1,2,31,0,1,0,1,15245,10,400,2,4,4,0,6,0,0,0,1,0,1,2,1,-1.0,1,0
1433,8,4,2,13,1,5,9,4,1,2,66,0,0,0,1,3834,2,400,1,4,4,1,7,0,0,0,3,0,1,0,0,-1.0,1,1
1434,10,2,1,2,1,6,11,2,1,1,65,1,0,0,1,13606,11,400,3,4,4,1,7,1,0,0,0,0,1,2,0,-1.0,1,0
1440,6,1,6,0,1,2,7,1,1,2,18,0,1,0,1,3474,14,400,2,4,4,3,2,0,0,0,1,0,1,0,1,-1.0,1,0
1441,11,3,2,9,1,7,11,2,1,1,35,0,1,0,1,6763,1,400,2,4,4,3,6,1,0,0,6,4,2,1,1,-1.0,1,0
1442,11,4,1,6,1,7,12,4,1,2,59,0,2,1,1,8120,8,400,2,4,4,5,7,0,0,0,6,0,1,1,2,-1.0,1,0
1450,11,5,2,17,1,2,11,1,1,2,29,1,0,0,1,9511,6,400,1,4,4,1,4,0,0,0,1,0,1,1,0,-1.0,1,0
1451,7,1,6,6,1,2,8,3,1,2,0,0,2,1,5,9070,7,400,1,4,4,3,0,0,0,0,0,0,1,1,2,-1.0,2,0
1452,7,3,6,2,1,7,8,3,1,1,66,1,0,0,1,7570,13,400,3,4,4,3,7,0,0,0,0,0,1,1,0,-1.0,1,0
1457,5,1,3,2,1,2,6,1,1,2,31,0,1,0,2,14045,15,400,2,4,4,1,4,0,0,1,3,0,1,2,1,-1.0,1,0
1461,7,3,4,13,1,5,8,4,1,2,21,0,0,0,0,13296,4,400,3,4,4,0,2,0,0,0,6,0,1,2,0,-1.0,0,0
1473,10,4,0,17,1,2,10,1,1,2,28,1,2,1,1,9003,8,400,1,4,4,1,5,0,0,0,0,0,1,1,2,-1.0,1,0
1477,11,3,2,5,1,6,12,3,1,1,31,0,1,0,3,3554,11,400,1,4,4,3,6,0,0,0,6,0,1,0,1,-1.0,2,0
1484,6,1,2,6,1,7,7,2,1,1,39,0,1,0,1,9622,2,400,2,4,4,3,6,0,0,0,6,0,1,1,1,-1.0,1,0
1486,8,1,6,6,1,7,9,1,1,1,44,0,2,1,2,10207,4,400,4,4,4,3,6,0,0,0,1,4,2,1,2,-1.0,1,0
1491,8,1,5,9,1,6,9,1,1,1,45,0,2,1,2,10789,14,700,3,4,4,3,6,0,0,0,6,0,1,1,2,-1.0,1,0
1494,5,2,1,13,1,6,6,2,1,2,35,1,0,0,1,1218,6,400,3,4,4,3,5,0,0,0,1,0,1,0,0,-1.0,1,0
1497,8,2,3,9,1,5,9,2,1,0,41,0,1,0,1,11537,2,400,2,4,4,3,6,0,0,0,6,0,1,2,1,-1.0,1,0
1498,4,2,0,17,1,1,5,3,1,2,31,0,1,0,1,1945,13,400,4,4,4,1,3,0,0,0,0,0,1,0,1,-1.0,1,0
1502,10,5,1,9,1,5,10,2,1,2,44,1,2,1,1,7189,15,400,1,4,4,1,7,0,0,0,3,0,1,1,2,-1.0,1,0
1513,5,2,1,6,1,6,6,2,1,1,45,1,0,0,1,8032,7,400,3,4,4,3,7,0,0,0,6,0,1,1,0,-1.0,1,0
1516,7,1,6,13,1,7,8,1,1,2,35,0,2,1,2,8809,3,400,2,4,4,5,5,0,0,0,0,0,1,1,2,-1.0,1,0
1519,11,3,0,13,1,2,12,3,1,2,39,0,1,0,1,13216,15,400,2,4,4,5,6,0,0,0,0,0,1,2,1,-1.0,1,0
1521,5,1,2,6,1,6,12,4,1,2,0,0,0,0,5,29,9,400,1,4,4,0,0,0,0,0,0,0,1,0,0,-1.0,2,1
1534,9,2,1,2,1,2,10,2,1,2,26,0,2,1,2,7389,10,400,1,4,4,3,3,0,0,0,0,0,1,1,2,-1.0,1,0
1536,9,2,6,6,1,6,5,1,1,1,40,0,0,0,1,10370,15,400,4,4,4,0,7,0,0,0,3,0,1,1,0,-1.0,1,0
1541,6,3,1,6,1,7,7,4,1,2,31,0,2,1,5,5433,11,400,2,4,4,5,5,0,0,0,3,0,1,0,2,-1.0,2,0
1544,8,4,6,18,1,1,7,2,1,2,43,0,2,1,5,10539,7,400,3,4,4,3,6,0,0,0,0,0,1,1,2,-1.0,2,0
1549,8,1,0,17,1,1,9,1,1,2,36,1,1,0,5,11038,13,400,1,4,4,0,7,0,0,0,6,0,1,1,1,-1.0,2,0
1552,9,3,2,9,1,2,10,4,1,2,33,1,0,0,1,14713,8,400,3,4,4,0,5,0,0,0,3,0,1,2,0,-1.0,1,0
1553,10,2,1,13,1,6,11,2,1,2,22,0,1,0,1,11498,16,400,4,4,4,0,4,0,0,0,6,0,1,2,1,-1.0,1,0
1554,7,1,6,9,1,5,8,1,1,2,32,0,1,0,1,10775,12,400,2,4,4,1,5,0,0,0,6,0,1,1,1,-1.0,1,0
1557,10,3,0,6,1,6,11,3,1,2,45,1,4,1,5,417,2,400,3,4,4,1,4,0,0,0,0,0,1,0,1,-1.0,2,0
1560,9,3,1,6,1,6,10,3,1,1,44,0,1,0,1,594,5,400,1,4,4,0,6,0,0,0,6,0,1,0,1,-1.0,1,0
1568,7,4,6,13,1,7,8,4,1,2,24,0,1,0,5,12762,10,400,1,4,4,1,4,0,0,0,3,0,1,2,1,-1.0,2,0
1569,9,4,1,13,1,1,3,1,1,2,26,0,1,0,1,1088,5,400,3,4,4,1,6,0,0,0,3,0,1,0,1,-1.0,1,0
1572,8,2,2,9,1,2,9,2,1,2,26,0,1,0,1,3444,13,400,3,4,4,0,6,0,0,0,6,0,1,0,1,-1.0,1,1
1578,8,3,0,9,1,7,9,4,1,2,19,1,1,0,1,5761,3,400,1,4,4,0,2,0,0,0,0,0,1,0,1,-1.0,1,0
1579,10,2,6,2,1,7,11,3,1,1,36,1,6,2,5,3406,11,400,3,4,4,5,7,0,0,0,6,0,1,0,0,-1.0,2,0
1586,7,4,6,6,1,5,8,5,1,2,34,1,1,0,1,10992,1,400,1,4,4,3,5,0,0,0,1,0,1,1,1,-1.0,1,0
1598,7,3,5,2,1,6,8,3,1,1,47,0,0,0,2,1578,1,400,3,4,4,0,7,0,0,0,0,0,1,0,0,-1.0,1,0
1613,6,4,4,13,1,2,6,1,1,2,53,0,1,0,2,7406,4,400,1,4,4,3,7,0,0,0,0,0,1,1,1,-1.0,1,0
1621,11,3,1,2,1,6,12,3,1,1,46,0,1,0,1,13236,9,400,2,4,4,0,5,1,0,0,0,0,1,2,1,-1.0,1,0
1633,8,3,5,6,1,7,9,3,1,2,27,0,2,1,5,12575,3,400,4,4,4,3,5,0,0,0,1,0,1,2,2,-1.0,2,0
1635,9,2,6,9,1,6,10,4,1,2,35,0,2,1,2,2438,7,400,1,4,4,3,5,0,0,0,6,0,1,0,2,-1.0,1,0
1639,7,4,5,13,1,1,1,1,1,2,31,0,1,0,2,11382,4,400,3,4,4,3,6,0,0,0,0,0,1,2,1,-1.0,1,0
1647,11,4,5,9,1,2,11,1,1,2,27,1,0,0,5,1585,3,400,4,4,4,1,3,0,0,0,0,0,1,0,0,-1.0,2,0
1649,7,3,1,13,1,1,1,1,1,2,29,0,2,1,2,6842,9,400,2,4,4,3,6,0,0,0,6,0,1,1,2,-1.0,1,0
1663,11,2,4,5,1,6,12,4,1,2,34,1,0,0,0,14440,3,400,2,4,4,0,5,0,0,0,0,0,1,2,0,-1.0,0,0
1667,8,4,1,13,1,6,7,2,1,2,33,0,2,1,1,10939,9,400,4,4,4,5,5,0,0,0,0,0,1,1,2,-1.0,1,0
1670,9,3,6,13,1,6,3,2,1,2,27,0,1,0,1,15406,11,400,1,4,4,0,5,0,0,0,3,0,1,2,1,-1.0,1,1
1671,10,2,5,9,1,5,10,2,1,1,46,0,1,0,1,10577,1,400,2,4,4,3,6,0,0,0,0,0,1,1,1,-1.0,1,0
1679,7,1,2,2,1,6,8,4,1,1,48,1,0,0,5,1754,13,400,1,4,4,3,7,0,0,0,3,0,1,0,0,-1.0,2,0
1691,7,2,5,6,1,7,8,2,1,2,0,0,2,1,5,13876,8,400,1,4,4,5,0,0,0,0,0,0,1,2,2,-1.0,2,0
1695,8,3,0,9,1,2,9,4,1,2,34,0,0,0,1,3820,16,400,1,4,4,0,4,0,0,0,6,0,1,0,0,-1.0,1,1
1696,7,2,5,2,1,6,8,3,1,1,45,1,0,0,1,2152,10,400,1,4,4,3,6,0,0,0,0,0,1,0,0,-1.0,1,0
1700,1,2,0,0,1,1,12,5,1,2,31,0,0,0,2,1564,12,400,2,4,4,0,5,0,0,0,1,0,1,0,0,-1.0,1,0
1703,6,3,4,13,1,5,7,3,1,2,46,1,1,0,5,8816,15,400,3,4,4,0,7,0,0,0,6,0,3,1,1,-1.0,2,0
1704,3,1,2,6,1,2,11,3,1,1,37,1,1,0,2,197,14,400,3,4,4,3,6,0,0,0,0,0,1,0,1,-1.0,1,0
1707,8,4,0,9,1,5,7,3,1,2,34,0,1,0,1,2298,1,400,2,4,4,5,5,0,0,0,0,0,1,0,1,-1.0,1,0
1715,8,1,4,2,1,5,9,1,1,2,35,0,2,1,2,13996,11,400,3,4,4,3,5,0,0,0,6,0,1,2,2,-1.0,1,0
1717,11,3,2,5,1,7,12,3,1,1,48,1,2,1,1,691,14,400,3,4,4,0,6,0,0,0,0,0,1,0,2,-1.0,1,0
1718,11,3,2,13,1,6,12,3,1,2,32,1,1,0,1,8106,12,400,3,4,4,0,5,0,0,0,3,0,1,1,1,-1.0,1,0
1720,8,2,1,9,1,7,9,2,1,1,41,0,1,0,1,14214,5,400,1,4,4,1,6,0,0,0,0,0,1,2,1,-1.0,1,0
1727,8,1,0,6,1,5,9,2,1,1,37,0,0,0,5,12266,5,400,3,4,4,3,7,0,0,0,6,0,1,2,0,-1.0,2,0
1737,3,2,1,6,1,2,4,2,1,2,0,0,1,0,5,5579,2,400,3,4,4,1,0,0,0,0,0,0,1,0,1,-1.0,2,0
1743,0,1,1,2,1,6,9,1,1,1,46,0,2,1,2,10979,3,400,3,4,4,5,7,0,0,0,6,0,1,1,2,-1.0,1,0
1746,11,2,5,2,1,7,12,4,1,2,32,1,0,0,1,11033,10,400,4,4,4,1,5,0,0,0,0,0,1,1,0,-1.0,1,0
1750,9,1,2,17,1,3,10,1,1,2,29,0,2,1,1,7226,11,400,4,4,4,3,5,0,0,0,0,0,1,1,2,-1.0,1,0
1753,6,1,0,18,1,2,7,1,1,2,27,0,2,1,5,8398,7,400,4,4,4,3,4,0,0,0,0,0,1,1,2,-1.0,2,0
1757,8,3,0,6,1,6,9,5,1,2,27,1,0,0,1,3821,2,400,4,4,4,3,6,0,0,0,6,0,1,0,0,-1.0,1,0
1765,10,1,2,13,1,2,11,1,1,2,28,1,0,0,1,15056,8,400,1,4,4,0,4,0,0,0,3,0,1,2,0,-1.0,1,0
1770,7,2,5,13,1,6,8,2,1,2,31,1,1,0,2,13758,16,400,3,4,4,1,5,0,0,0,0,0,1,2,1,-1.0,1,0
1784,11,4,0,13,1,6,12,4,1,2,24,0,1,0,1,14751,1,400,3,4,4,0,4,0,0,0,0,0,1,2,1,-1.0,1,1
1787,1,2,5,13,1,5,11,3,1,2,22,1,1,0,1,5584,14,400,2,4,4,1,4,0,0,0,0,0,1,0,1,-1.0,1,0
1796,6,2,1,9,1,6,7,3,1,1,42,0,2,1,1,11582,7,400,4,4,4,1,7,0,0,1,1,0,1,2,2,-1.0,1,0
1805,7,1,3,6,1,7,8,2,1,2,29,0,1,0,1,5301,2,400,4,4,4,3,5,0,0,0,0,0,1,0,1,-1.0,1,0
1819,9,2,6,17,1,2,10,3,1,2,28,0,2,1,1,12460,11,400,2,4,4,1,5,0,0,0,3,0,1,2,2,-1.0,1,0
1821,7,2,4,17,1,2,8,3,1,2,29,0,1,0,1,2250,6,400,3,4,4,0,5,0,0,0,3,0,1,0,1,-1.0,1,0
1824,10,1,4,2,1,2,11,2,1,1,37,0,1,0,1,1583,4,400,1,4,4,0,4,0,0,0,1,0,1,0,1,-1.0,1,0
1830,7,4,5,17,1,2,7,4,1,2,29,0,0,0,1,2223,3,400,2,4,4,1,5,0,0,0,6,0,1,0,0,-1.0,1,1
1839,5,1,1,5,1,2,11,1,1,1,46,0,6,2,2,6696,16,400,4,4,4,1,7,0,0,0,0,0,1,1,0,-1.0,1,0
1846,6,1,3,2,1,7,7,2,1,1,43,0,2,1,1,15159,6,400,1,4,4,3,3,1,0,0,1,0,1,2,2,-1.0,1,0
1848,11,2,1,15,1,2,12,2,1,2,28,0,2,1,2,13224,8,400,2,4,4,5,5,0,0,0,3,0,1,2,2,-1.0,1,0
1850,7,1,6,9,1,1,8,1,1,2,35,1,1,0,1,13880,4,400,3,4,4,1,5,0,0,0,0,0,1,2,1,-1.0,1,0
1853,10,2,3,9,1,6,11,2,1,1,40,0,2,1,1,12228,7,400,4,4,4,1,5,0,0,0,0,0,1,2,2,-1.0,1,0
1856,8,3,5,6,1,5,9,3,1,2,19,0,1,0,1,2361,3,400,3,4,4,3,3,0,0,0,6,0,1,0,1,-1.0,1,0
1862,11,1,1,9,1,6,12,1,1,2,35,1,1,0,1,13207,7,400,4,4,4,1,5,0,0,0,0,0,1,2,1,-1.0,1,0
1865,7,2,0,6,1,1,8,2,1,2,0,0,2,1,5,14679,9,400,3,4,4,3,0,0,0,1,0,0,3,2,2,-1.0,2,0
1883,10,3,3,6,1,6,11,3,1,1,46,1,1,0,1,10871,14,400,4,4,4,0,7,0,0,0,0,0,1,1,1,-1.0,1,0
1890,6,3,3,6,1,2,7,3,1,2,21,1,0,0,1,9949,13,400,1,4,4,1,4,0,0,0,6,0,1,1,0,-1.0,1,0
1891,9,2,0,0,1,2,10,2,1,1,76,0,0,0,2,12925,2,400,2,4,4,1,7,0,0,0,6,0,1,2,0,-1.0,1,0
1904,10,1,1,2,1,7,11,1,1,1,30,0,1,0,1,6869,5,400,1,4,4,0,5,0,0,0,0,0,1,1,1,-1.0,1,1
1915,10,4,1,0,1,2,10,2,1,1,59,0,0,0,2,14090,4,400,2,4,4,3,7,0,0,0,6,0,1,2,0,-1.0,1,0
1920,9,1,3,9,1,2,10,1,1,2,45,0,2,1,5,4773,10,400,1,4,4,5,6,0,0,0,6,0,1,0,2,-1.0,2,0
1922,5,3,0,6,1,5,11,2,1,1,29,0,2,1,1,4278,15,400,4,4,4,5,6,0,0,0,0,1,1,0,2,-1.0,1,0
1939,9,2,1,13,1,5,10,3,1,2,46,0,6,2,5,9098,1,400,1,4,4,5,6,0,0,0,3,0,1,1,0,-1.0,2,0
1944,8,4,6,6,1,6,7,3,1,2,41,0,2,1,5,6074,14,400,1,4,4,5,6,0,0,0,1,0,1,0,2,-1.0,2,0
1948,11,2,5,13,1,6,12,2,1,2,24,0,1,0,1,13215,6,400,3,4,4,0,4,0,0,0,6,0,1,2,1,-1.0,1,0
1961,8,4,0,2,1,6,9,5,1,2,48,0,2,1,1,4635,5,400,2,4,4,1,6,0,0,0,0,0,1,0,2,-1.0,1,0
1968,7,4,1,2,1,2,1,1,1,2,29,0,2,1,3,10607,6,400,3,4,4,5,6,0,0,0,1,0,1,1,2,-1.0,2,0
1972,6,3,1,13,1,1,7,4,1,2,32,1,0,0,2,13063,2,400,4,4,4,3,5,0,0,0,6,4,2,2,0,-1.0,1,0
1984,7,2,5,2,1,1,8,2,1,1,51,0,2,1,2,5943,15,400,3,4,4,3,7,0,0,0,0,0,1,0,2,-1.0,1,0
1989,5,3,1,6,1,2,6,3,1,2,34,0,2,1,1,9581,7,400,1,4,4,1,5,0,0,0,1,0,1,1,2,-1.0,1,0
1992,5,2,3,2,1,6,6,2,1,1,53,0,2,1,2,890,6,400,4,4,4,5,6,0,0,0,6,0,1,0,2,-1.0,1,0
1993,10,1,4,13,1,6,11,2,1,2,30,0,2,1,1,10074,12,400,3,4,4,3,5,0,0,0,6,0,1,1,2,-1.0,1,0
2011,10,5,3,3,1,7,10,2,1,2,24,1,0,0,1,15267,7,400,4,4,4,5,4,0,0,0,3,0,1,2,0,-1.0,1,0
2021,7,1,4,2,1,5,8,1,1,1,39,0,2,1,2,7180,14,400,4,4,4,0,6,0,0,0,6,0,1,1,2,-1.0,1,0
2038,0,3,0,17,1,1,9,2,1,2,62,0,1,0,5,8071,7,400,1,4,4,3,7,0,0,0,6,0,1,1,1,-1.0,2,0
2044,10,5,3,5,1,7,10,1,1,2,22,1,1,0,2,7589,6,400,4,4,4,3,4,0,0,0,6,0,1,1,1,-1.0,1,0
2046,10,1,4,13,1,6,11,5,1,2,45,0,2,1,2,2805,15,400,2,4,4,5,7,0,0,0,3,0,1,0,2,-1.0,1,0
2051,7,1,6,9,1,7,8,1,1,1,33,1,1,0,5,8817,2,400,2,4,4,3,6,0,0,0,0,0,1,1,1,-1.0,2,0
2052,8,1,3,6,1,6,9,3,1,2,0,0,0,0,5,3251,1,400,4,4,4,0,0,0,0,0,0,0,1,0,0,-1.0,2,1
2054,8,2,6,13,1,5,9,2,1,2,24,0,2,1,1,13488,5,400,4,4,4,1,4,0,0,0,1,0,1,2,2,-1.0,1,0
2059,8,2,0,6,1,2,2,1,1,2,0,0,3,1,5,2874,14,400,1,4,4,0,0,0,0,0,0,0,1,0,0,-1.0,2,0
